PLAYER_ID,FIRST_NAME,LAST_NAME,cbb_url,Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
12032,Ryan,Carroll,https://www.sports-reference.com/cbb/players/ryan-carroll-1.html,1999-00,Mississippi State,SEC,SO,F,4,0,5.5,0.3,1.5,0.167,0.0,0.0,,0.3,1.5,0.167,0.167,0.3,0.3,1.0,0.8,0.5,1.3,0.0,0.0,0.3,0.5,1.0,0.8,
12036,Gyasi,Cline-Heard,https://www.sports-reference.com/cbb/players/gyasi-cline-heard-1.html,2000-01,Penn State,Big Ten,SR,F,33,33,33.4,5.5,11.0,0.501,0.0,0.1,0.333,5.5,10.9,0.503,0.503,5.0,6.8,0.735,3.0,5.2,8.2,1.8,1.3,1.5,1.7,2.9,16.0,
12037,Tate,Decker,https://www.sports-reference.com/cbb/players/tate-decker-1.html,Wake Forest (1 Yr),Wake Forest (1 Yr),Wake Forest (1 Yr),Wake Forest (1 Yr),,16,0,5.8,0.9,2.6,.341,0.2,0.3,.600,0.7,2.3,.306,.378,0.4,0.5,.750,0.8,1.1,1.8,0.1,0.1,0.3,0.5,1.3,2.3,
2230,Maurice,Evans,https://www.sports-reference.com/cbb/players/maurice-evans-1.html,Wichita State (2 Yrs),Wichita State (2 Yrs),Wichita State (2 Yrs),Wichita State (2 Yrs),,59,46,28.2,5.8,13.5,.428,2.0,5.3,.377,3.8,8.2,.461,.502,3.5,4.7,.750,,,4.6,1.4,0.9,0.5,2.5,2.9,17.1,
12039,Anthony,Evans,https://www.sports-reference.com/cbb/players/anthony-evans-1.html,2000-01,Georgia,SEC,SR,F,31,31,28.2,4.1,7.6,0.536,0.0,0.1,0.0,4.1,7.5,0.541,0.536,3.3,4.4,0.752,2.4,5.1,7.5,1.1,0.5,1.0,1.2,2.7,11.5,
2386,Kimani,Ffriend,https://www.sports-reference.com/cbb/players/kimani-ffriend-1.html,2000-01,Nebraska,Big 12,SR,C,28,25,29.5,5.1,8.3,0.623,0.0,0.0,,5.1,8.3,0.623,0.623,3.5,7.6,0.455,3.2,5.0,8.2,0.9,0.6,2.6,3.0,2.8,13.8,
12046,Andy,Ellis,https://www.sports-reference.com/cbb/players/andy-ellis-1.html,2001-02,Texas Tech,Big 12,SR,C,32,32,34.7,6.2,12.1,0.508,0.8,1.5,0.511,5.4,10.7,0.507,0.539,3.5,4.7,0.74,2.6,4.4,7.0,1.1,0.7,1.7,1.9,2.4,16.5,
12045,Teddy,Dupay,https://www.sports-reference.com/cbb/players/teddy-dupay-1.html,2000-01,Florida,SEC,JR,G,24,19,29.6,3.6,8.9,0.407,2.6,7.0,0.371,1.0,2.0,0.532,0.551,3.5,4.3,0.817,0.3,1.9,2.3,2.8,1.5,0.0,1.2,1.8,13.4,
12044,Craig,Dawson,https://www.sports-reference.com/cbb/players/craig-dawson-1.html,2001-02,Wake Forest,ACC,SR,G,34,33,29.6,4.4,9.9,0.448,2.9,6.7,0.441,1.5,3.2,0.463,0.597,0.6,0.9,0.7,0.4,2.3,2.7,2.9,0.5,0.0,1.2,1.8,12.4,
2501,Reggie,Evans,https://www.sports-reference.com/cbb/players/reggie-evans-1.html,2001-02,Iowa,Big Ten,SR,F,34,31,34.0,5.0,10.0,0.496,0.0,0.0,0.0,5.0,10.0,0.497,0.496,5.5,8.9,0.619,3.6,7.5,11.1,1.3,1.6,0.5,2.7,3.0,15.4,
12066,David,Graves,https://www.sports-reference.com/cbb/players/david-graves-1.html,2001-02,Notre Dame,Big East,SR,G,33,26,33.1,4.9,11.3,0.43,2.4,6.0,0.399,2.5,5.3,0.466,0.536,2.2,2.6,0.859,1.2,3.9,5.0,2.9,1.7,0.2,2.2,2.1,14.4,
2696,Lynn,Greer,https://www.sports-reference.com/cbb/players/lynn-greer-1.html,2001-02,Temple,A-10,SR,G,31,31,39.7,7.3,18.1,0.404,3.1,7.9,0.386,4.2,10.1,0.417,0.488,5.5,6.4,0.873,0.6,2.5,3.1,4.2,1.7,0.2,3.4,2.1,23.2,
12067,Rod,Grizzard,https://www.sports-reference.com/cbb/players/rod-grizzard-1.html,2001-02,Alabama,SEC,JR,G,35,34,30.8,4.7,11.2,0.423,1.1,4.1,0.278,3.6,7.1,0.508,0.474,3.5,4.5,0.772,1.7,4.4,6.1,1.8,1.1,0.7,2.3,2.2,14.1,
101219,Anthony,Grundy,https://www.sports-reference.com/cbb/players/anthony-grundy-1.html,2001-02,NC State,ACC,SR,G,34,33,32.4,6.4,13.3,0.486,1.4,4.0,0.346,5.1,9.3,0.546,0.538,3.6,4.6,0.766,1.6,3.9,5.5,3.5,2.1,0.1,2.2,2.1,17.8,
12042,Chris,Christoffersen,https://www.sports-reference.com/cbb/players/chris-christoffersen-1.html,2001-02,Oregon,Pac-10,SR,C,35,35,21.4,3.1,5.7,0.547,0.0,0.0,,3.1,5.7,0.547,0.547,1.9,3.4,0.55,1.5,3.9,5.4,0.3,0.3,1.1,1.3,3.0,8.2,
12287,Lee,Benson,https://www.sports-reference.com/cbb/players/lee-benson-1.html,1951-52,Brown,Ind,,,3,,,0.7,0.7,1.0,,,,,,,,0.0,1.0,0.0,,,,,,,,1.0,1.3,
12290,Chris,Burgess,https://www.sports-reference.com/cbb/players/chris-burgess-1.html,Utah (2 Yrs),Utah (2 Yrs),Utah (2 Yrs),Utah (2 Yrs),,38.0,32.0,22.7,4.0,6.8,0.585,0.1,0.2,0.25,3.9,6.6,0.596,0.589,1.3,2.8,0.481,2.3,4.0,6.3,0.8,0.6,1.2,1.6,1.7,9.3,
12288,Brian,Brown,https://www.sports-reference.com/cbb/players/brian-brown-1.html,2004-05,Denver,Sun Belt,FR,G,11,0,2.9,0.1,0.8,0.111,0.1,0.5,0.167,0.0,0.3,0.0,0.167,0.1,0.3,0.333,0.2,0.2,0.4,0.3,0.0,0.0,0.0,0.2,0.4,
