"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2012-13,27,BOS,NBA,C,1.0,0.0,5.0,0.0,5.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,468.0,208.0,8638.0,0.46,7.2,0.998,0.373,0.446,0.086,0.093,0.002,0.461,0.613,0.397,0.278,0.322,0.0,0.6,0.084,206.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,36.0,1513.0,0.46,7.2,0.998,0.373,0.446,0.086,0.093,0.002,0.461,0.613,0.397,0.278,0.322,0.0,0.6,0.084,36.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,122.0,110.0,2772.0,0.472,5.5,0.999,0.32,0.587,0.088,0.004,0.001,0.472,0.636,0.406,0.304,0.75,0.0,0.528,0.056,49.0,0.0,0.0,0.0,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,96.0,2.0,553.0,0.339,10.1,0.983,0.299,0.207,0.213,0.264,0.017,0.345,0.615,0.278,0.162,0.239,0.0,0.831,0.086,13.0,0.0,0.0,0.0,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,131.0,79.0,2697.0,0.465,4.9,0.999,0.427,0.443,0.073,0.056,0.001,0.465,0.615,0.369,0.321,0.279,0.0,0.646,0.106,77.0,0.0,0.0,0.0,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,110.0,17.0,2540.0,0.469,8.0,0.999,0.405,0.331,0.067,0.196,0.001,0.469,0.587,0.435,0.26,0.354,0.0,0.607,0.096,67.0,0.0,0.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,8.0,0.0,71.0,0.471,7.9,1.0,0.118,0.706,0.059,0.118,0.0,0.471,1.0,0.417,1.0,0.0,,0.375,0.0,0.0,,0.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,1.0,0.0,5.0,0.0,5.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,
