PLAYER_ID  ,FIRST_NAME ,LAST_NAME      ,cbb_url                                                                   ,Season  ,Team                   ,Conf      ,Class ,Pos ,G    ,GS   ,MP     ,FG    ,FGA   ,FG%   ,3P    ,3PA   ,3P%   ,2P    ,2PA   ,2P%   ,eFG%  ,FT    ,FTA   ,FT%   ,ORB   ,DRB   ,TRB   ,AST   ,STL   ,BLK   ,TOV   ,PF    ,PTS   ,Awards
201234     ,Trey       ,Johnson        ,https://www.sports-reference.com/cbb/players/trey-johnson-1.html          ,2006-07 ,Jackson State          ,SWAC      ,SR    ,G   ,35   ,35   ,1322   ,311   ,752   ,.414  , 79   ,237   ,.333  ,232   ,515   ,.450  ,.466  ,246   ,331   ,.743  , 46   ,112   ,158   , 90   , 32   ,  3   ,127   , 63   ,947   ,
12219      ,Dominic    ,James          ,https://www.sports-reference.com/cbb/players/dominic-james-1.html         ,2008-09 ,Marquette              ,Big East  ,SR    ,G   ,29   ,28   , 910   ,122   ,288   ,0.424 , 33   ,116   ,0.284 , 89   ,172   ,0.517 ,0.481 , 41   , 89   ,0.461 , 25   , 74   , 99   ,144   , 62   ,  9   , 54   , 56   ,318   ,
12218      ,Ekene      ,Ibekwe         ,https://www.sports-reference.com/cbb/players/ekene-ibekwe-1.html          ,2006-07 ,Maryland               ,ACC       ,SR    ,F   ,33   ,32   , 830   ,124   ,251   ,0.494 ,  0   ,  1   ,0.0   ,124   ,250   ,0.496 ,0.494 , 96   ,151   ,0.636 , 95   ,161   ,256   , 27   , 32   , 88   , 85   ,108   ,344   ,
12217      ,Jeremy     ,Hunt           ,https://www.sports-reference.com/cbb/players/jeremy-hunt-1.html           ,2006-07 ,Memphis                ,CUSA      ,SR    ,G   ,37.0 , 1.0 , 885.0 ,161.0 ,386.0 ,0.417 , 89.0 ,233.0 ,0.382 , 72.0 ,153.0 ,0.471 ,0.532 ,109.0 ,152.0 ,0.717 , 25.0 , 83.0 ,108.0 , 50.0 , 50.0 , 13.0 , 50.0 , 70.0 ,520.0 ,
12214      ,Brandon    ,Heath          ,https://www.sports-reference.com/cbb/players/brandon-heath-1.html         ,2006-07 ,San Diego State        ,MWC       ,SR    ,G   ,33   ,33   ,1218   ,225   ,534   ,0.421 , 87   ,247   ,0.352 ,138   ,287   ,0.481 ,0.503 ,100   ,134   ,0.746 , 29   , 98   ,127   ,120   , 64   ,  2   ,104   , 54   ,637   ,
12216      ,James      ,Hughes         ,https://www.sports-reference.com/cbb/players/james-hughes-1.html          ,2006-07 ,Northern Illinois      ,MAC       ,SR    ,C   ,30   ,24   , 804   ,145   ,246   ,0.589 ,  0   ,  0   ,      ,145   ,246   ,0.589 ,0.589 , 72   , 95   ,0.758 , 65   ,117   ,182   , 10   , 13   , 64   , 46   , 63   ,362   ,
12204      ,Mohamed    ,Abukar         ,https://www.sports-reference.com/cbb/players/mohamed-abukar-1.html        ,2006-07 ,San Diego State        ,MWC       ,SR    ,F   ,32.0 ,30.0 ,1061.0 ,185.0 ,392.0 ,0.472 , 19.0 , 63.0 ,0.302 ,166.0 ,329.0 ,0.505 ,0.496 ,116.0 ,140.0 ,0.829 , 44.0 ,141.0 ,185.0 , 51.0 , 15.0 , 19.0 , 69.0 , 83.0 ,505.0 ,
201651     ,James      ,Mays           ,https://www.sports-reference.com/cbb/players/james-mays-1.html            ,2007-08 ,Clemson                ,ACC       ,SR    ,C   ,29   ,28   , 791   ,125   ,259   ,0.483 ,  3   , 15   ,0.2   ,122   ,244   ,0.5   ,0.488 , 56   ,102   ,0.549 , 98   , 98   ,196   , 59   , 50   , 20   , 70   , 71   ,309   ,
201872     ,Mark       ,Tyndale        ,https://www.sports-reference.com/cbb/players/mark-tyndale-1.html          ,2007-08 ,Temple                 ,A-10      ,SR    ,G   ,34   ,34   ,1272   ,178   ,365   ,0.488 , 32   , 87   ,0.368 ,146   ,278   ,0.525 ,0.532 ,152   ,214   ,0.71  , 45   ,200   ,245   ,145   , 54   , 21   ,117   , 74   ,540   ,
12273      ,Robert     ,Vaden          ,https://www.sports-reference.com/cbb/players/robert-vaden-1.html          ,2008-09 ,UAB                    ,CUSA      ,SR    ,G   ,34   ,34   ,1240   ,207   ,522   ,.397  ,112   ,324   ,.346  , 95   ,198   ,.480  ,.504  , 74   ,100   ,.740  , 24   ,144   ,168   , 70   , 35   , 21   , 84   , 61   ,600   ,
12272      ,Bryce      ,Taylor         ,https://www.sports-reference.com/cbb/players/bryce-taylor-1.html          ,2007-08 ,Oregon                 ,Pac-10    ,SR    ,G   ,30   ,30   , 993   ,135   ,293   ,0.461 , 50   ,131   ,0.382 , 85   ,162   ,0.525 ,0.546 , 65   , 79   ,0.823 , 33   , 80   ,113   , 43   , 21   , 13   , 48   , 76   ,385   ,
199        ,Reggie     ,Williams       ,https://www.sports-reference.com/cbb/players/reggie-williams-1.html       ,1986-87 ,Georgetown             ,Big East  ,SR    ,F   ,34   ,34   ,1205   ,284   ,589   ,0.482 , 78.0 ,202.0 ,0.386 ,206   ,387   ,0.532 ,0.548 ,156   ,194   ,0.804 ,      ,      ,294   , 92   , 71   , 19   , 74   , 93   ,802   ,AA-1
201848     ,Longar     ,Longar         ,https://www.sports-reference.com/cbb/players/longar-longar-1.html         ,2007-08 ,Oklahoma               ,Big 12    ,SR    ,C   ,33   ,22   , 852   ,146   ,299   ,0.488 ,  0   ,  0   ,      ,146   ,299   ,0.488 ,0.488 , 84   ,139   ,0.604 , 67   ,119   ,186   , 44   ,  8   , 33   , 87   , 87   ,376   ,
12261      ,Maarty     ,Leunen         ,https://www.sports-reference.com/cbb/players/maarty-leunen-1.html         ,2007-08 ,Oregon                 ,Pac-10    ,SR    ,F   ,32   ,32   ,1110   ,157   ,281   ,0.559 , 59   ,120   ,0.492 , 98   ,161   ,0.609 ,0.664 ,112   ,142   ,0.789 , 69   ,224   ,293   , 90   , 28   , 11   , 50   , 78   ,485   ,
12260      ,Marcelus   ,Kemp           ,https://www.sports-reference.com/cbb/players/marcelus-kemp-1.html         ,2007-08 ,Nevada                 ,WAC       ,SR    ,G   ,33.0 ,32.0 ,1058.0 ,222.0 ,494.0 ,0.449 , 70.0 ,184.0 ,0.38  ,152.0 ,310.0 ,0.49  ,0.52  ,145.0 ,168.0 ,0.863 , 43.0 ,136.0 ,179.0 ,109.0 , 23.0 , 10.0 , 81.0 , 63.0 ,659.0 ,
12253      ,Sasha      ,Kaun           ,https://www.sports-reference.com/cbb/players/sasha-kaun-1.html            ,2007-08 ,Kansas                 ,Big 12    ,SR    ,C   ,40   , 6   , 707   ,109   ,176   ,0.619 ,  0   ,  0   ,      ,109   ,176   ,0.619 ,0.619 , 66   ,122   ,0.541 , 64   , 90   ,154   , 12   , 17   , 49   , 32   , 97   ,284   ,
12262      ,Aleks      ,Maric          ,https://www.sports-reference.com/cbb/players/aleks-maric-1.html           ,2007-08 ,Nebraska               ,Big 12    ,SR    ,C   ,33   ,33   , 968   ,191   ,332   ,0.575 ,  1   ,  6   ,0.167 ,190   ,326   ,0.583 ,0.577 ,136   ,207   ,0.657 ,131   ,204   ,335   , 64   , 44   , 57   , 79   , 80   ,519   ,
12271      ,Ronald     ,Steele         ,https://www.sports-reference.com/cbb/players/ronald-steele-1.html         ,2008-09 ,Alabama                ,SEC       ,SR    ,G   ,15.0 ,14.0 , 490.0 , 56.0 ,153.0 ,0.366 , 37.0 , 97.0 ,0.381 , 19.0 , 56.0 ,0.339 ,0.487 , 44.0 , 51.0 ,0.863 ,  8.0 , 43.0 , 51.0 , 56.0 , 14.0 ,  2.0 , 36.0 , 22.0 ,193.0 ,
12263      ,Drew       ,Neitzel        ,https://www.sports-reference.com/cbb/players/drew-neitzel-1.html          ,2007-08 ,Michigan State         ,Big Ten   ,SR    ,G   ,36   ,35   ,1137   ,165   ,407   ,0.405 , 97   ,244   ,0.398 , 68   ,163   ,0.417 ,0.525 , 74   , 86   ,0.86  , 15   , 75   , 90   ,145   , 35   ,  2   , 51   , 56   ,501   ,
201634     ,DeMarcus   ,Nelson         ,https://www.sports-reference.com/cbb/players/demarcus-nelson-1.html       ,2007-08 ,Duke                   ,ACC       ,SR    ,G   ,34   ,34   ,1051   ,172   ,351   ,0.49  , 40   ,103   ,0.388 ,132   ,248   ,0.532 ,0.547 ,110   ,183   ,0.601 , 49   ,148   ,197   ,100   , 53   , 11   , 84   , 77   ,494   ,
201624     ,David      ,Padgett        ,https://www.sports-reference.com/cbb/players/david-padgett-1.html         ,2007-08 ,Louisville             ,Big East  ,SR    ,C   ,26   ,20   , 611   ,112   ,168   ,.667  ,  0   ,  0   ,      ,112   ,168   ,.667  ,.667  , 66   ,100   ,.660  , 47   , 77   ,124   , 52   , 11   , 29   , 40   , 71   ,290   ,
12264      ,Jeremy     ,Pargo          ,https://www.sports-reference.com/cbb/players/jeremy-pargo-1.html          ,2008-09 ,Gonzaga                ,WCC       ,SR    ,G   ,34   ,34   ,1019   ,138   ,288   ,0.479 , 23   , 64   ,0.359 ,115   ,224   ,0.513 ,0.519 , 49   , 70   ,0.7   , 27   , 90   ,117   ,167   , 46   ,  5   , 81   , 62   ,348   ,
12265      ,Trent      ,Plaisted       ,https://www.sports-reference.com/cbb/players/trent-plaisted-1.html        ,2007-08 ,Brigham Young          ,MWC       ,JR    ,F   ,35   ,35   , 958   ,202   ,373   ,0.542 ,  0   ,  0   ,      ,202   ,373   ,0.542 ,0.542 ,141   ,260   ,0.542 , 75   ,194   ,269   , 54   , 15   , 34   , 84   , 82   ,545   ,
12266      ,Quan       ,Prowell        ,https://www.sports-reference.com/cbb/players/quan-prowell-1.html          ,2007-08 ,Auburn                 ,SEC       ,SR    ,F   ,25   ,21   , 813   ,142   ,261   ,.544  , 39   , 95   ,.411  ,103   ,166   ,.620  ,.619  , 51   , 71   ,.718  , 50   ,108   ,158   , 38   , 32   , 11   , 47   , 81   ,374   ,
12267      ,Shaun      ,Pruitt         ,https://www.sports-reference.com/cbb/players/shaun-pruitt-1.html          ,2007-08 ,Illinois               ,Big Ten   ,SR    ,C   ,34   ,33   , 919   ,163   ,285   ,0.572 ,  0   ,  0   ,      ,163   ,285   ,0.572 ,0.572 ,101   ,179   ,0.564 ,107   ,141   ,248   , 27   , 16   , 20   , 73   , 86   ,427   ,
12268      ,Charles    ,Rhodes         ,https://www.sports-reference.com/cbb/players/charles-rhodes-1.html        ,2007-08 ,Mississippi State      ,SEC       ,SR    ,F   ,31   ,29   , 976   ,214   ,381   ,0.562 ,  3   ,  6   ,0.5   ,211   ,375   ,0.563 ,0.566 ,107   ,159   ,0.673 , 89   ,153   ,242   , 29   , 16   , 42   , 74   , 74   ,538   ,
12259      ,John       ,Riek           ,https://www.sports-reference.com/cbb/players/john-riek-1.html             ,2010-11 ,Mississippi State      ,SEC       ,SO    ,F   ,14   , 0   ,  69   ,  6   , 10   ,0.6   ,  0   ,  0   ,      ,  6   , 10   ,0.6   ,0.6   ,  5   ,  8   ,0.625 ,  6   , 12   , 18   ,  2   ,  0   ,  5   ,  4   , 13   , 17   ,
12269      ,Brian      ,Roberts        ,https://www.sports-reference.com/cbb/players/brian-roberts-1.html         ,2007-08 ,Dayton                 ,A-10      ,SR    ,G   ,34   ,34   ,1179   ,208   ,437   ,0.476 ,100   ,220   ,0.455 ,108   ,217   ,0.498 ,0.59  ,111   ,129   ,0.86  ,  8   , 88   , 96   ,117   , 12   ,  4   , 94   , 60   ,627   ,
201781     ,Russell    ,Robinson       ,https://www.sports-reference.com/cbb/players/russell-robinson-1.html      ,2007-08 ,Kansas                 ,Big 12    ,SR    ,G   ,40   ,40   ,1100   , 84   ,198   ,0.424 , 35   ,110   ,0.318 , 49   , 88   ,0.557 ,0.513 , 88   ,113   ,0.779 , 20   , 93   ,113   ,162   , 79   , 16   , 83   , 75   ,291   ,
12270      ,Richard    ,Roby           ,https://www.sports-reference.com/cbb/players/richard-roby-1.html          ,2007-08 ,Colorado               ,Big 12    ,SR    ,G   ,32   ,32   ,1110   ,189   ,396   ,0.477 , 47   ,123   ,0.382 ,142   ,273   ,0.52  ,0.537 ,120   ,157   ,0.764 , 58   ,156   ,214   , 66   , 33   , 31   ,107   ,104   ,545   ,
12258      ,Joseph     ,Jones          ,https://www.sports-reference.com/cbb/players/joseph-jones-1.html          ,2007-08 ,Texas A&M              ,Big 12    ,SR    ,C   ,36   ,36   , 883   ,132   ,274   ,0.482 ,  8   , 20   ,0.4   ,124   ,254   ,0.488 ,0.496 , 99   ,144   ,0.688 , 80   ,113   ,193   , 45   , 17   , 15   , 47   ,102   ,371   ,
12256      ,Shawn      ,James          ,https://www.sports-reference.com/cbb/players/shawn-james-1.html           ,2007-08 ,Duquesne               ,A-10      ,JR    ,F   ,28   ,15   , 665   ,138   ,252   ,.548  , 15   , 45   ,.333  ,123   ,207   ,.594  ,.577  , 63   , 84   ,.750  , 67   ,127   ,194   , 30   , 12   ,111   , 57   , 73   ,354   ,
12248      ,Josh       ,Duncan         ,https://www.sports-reference.com/cbb/players/josh-duncan-1.html           ,2007-08 ,Xavier                 ,A-10      ,SR    ,F   ,37   ,16   , 829   ,141   ,284   ,0.496 , 55   ,132   ,0.417 , 86   ,152   ,0.566 ,0.593 ,122   ,143   ,0.853 , 43   ,130   ,173   , 49   , 16   , 23   , 61   , 90   ,459   ,
12247      ,Marcus     ,Dove           ,https://www.sports-reference.com/cbb/players/marcus-dove-1.html           ,2007-08 ,Oklahoma State         ,Big 12    ,SR    ,G   ,33   ,33   ,1118   ,113   ,261   ,0.433 , 26   , 83   ,0.313 , 87   ,178   ,0.489 ,0.483 , 62   , 95   ,0.653 , 62   ,125   ,187   , 41   , 62   , 37   , 57   ,105   ,314   ,
12246      ,Chris      ,Daniels        ,https://www.sports-reference.com/cbb/players/chris-daniels-1.html         ,2003-04 ,Georgia                ,SEC       ,SR    ,F   ,30   ,30   , 864   ,106   ,208   ,0.51  ,  3   ,  8   ,0.375 ,103   ,200   ,0.515 ,0.517 , 90   ,124   ,0.726 , 92   ,151   ,243   , 56   , 48   , 35   , 90   , 91   ,305   ,
12245      ,Joe        ,Crawford       ,https://www.sports-reference.com/cbb/players/joe-crawford-1.html          ,2007-08 ,Kentucky               ,SEC       ,SR    ,G   ,30   ,22   ,1009   ,188   ,401   ,0.469 , 63   ,173   ,0.364 ,125   ,228   ,0.548 ,0.547 , 99   ,130   ,0.762 , 31   , 78   ,109   , 64   , 17   ,  5   , 83   , 81   ,538   ,
12244      ,Pat        ,Calathes       ,https://www.sports-reference.com/cbb/players/pat-calathes-1.html          ,2007-08 ,Saint Joseph's         ,A-10      ,SR    ,G   ,34   ,34   ,1143   ,189   ,422   ,0.448 , 74   ,185   ,0.4   ,115   ,237   ,0.485 ,0.536 ,142   ,172   ,0.826 , 66   ,189   ,255   , 92   , 42   , 42   , 78   , 92   ,594   ,
12242      ,Brian      ,Butch          ,https://www.sports-reference.com/cbb/players/brian-butch-1.html           ,2007-08 ,Wisconsin              ,Big Ten   ,SR    ,F   ,36   ,36   , 885   ,162   ,355   ,0.456 , 25   , 81   ,0.309 ,137   ,274   ,0.5   ,0.492 , 97   ,150   ,0.647 , 77   ,160   ,237   , 29   , 20   , 29   , 51   , 69   ,446   ,
201868     ,Stanley    ,Burrell        ,https://www.sports-reference.com/cbb/players/stanley-burrell-1.html       ,2007-08 ,Xavier                 ,A-10      ,SR    ,G   ,37   ,37   ,1183   ,107   ,274   ,0.391 , 44   ,112   ,0.393 , 63   ,162   ,0.389 ,0.471 ,102   ,124   ,0.823 , 18   , 63   , 81   ,140   , 28   ,  3   , 84   , 56   ,360   ,
12241      ,Takais     ,Brown          ,https://www.sports-reference.com/cbb/players/takais-brown-1.html          ,2006-07 ,Georgia                ,SEC       ,JR    ,F   ,31   ,21   , 876   ,181   ,320   ,0.566 ,  2   ,  5   ,0.4   ,179   ,315   ,0.568 ,0.569 , 75   ,109   ,0.688 ,104   , 70   ,174   , 27   , 17   , 16   , 68   , 59   ,439   ,
12240      ,Tyrone     ,Brazelton      ,https://www.sports-reference.com/cbb/players/tyrone-brazelton-1.html      ,2007-08 ,Western Kentucky       ,Sun Belt  ,SR    ,G   ,36   ,36   , 986   ,174   ,389   ,0.447 , 69   ,161   ,0.429 ,105   ,228   ,0.461 ,0.536 ,101   ,150   ,0.673 , 21   , 78   , 99   ,134   , 39   ,  2   ,101   ,108   ,518   ,
12239      ,Ramel      ,Bradley        ,https://www.sports-reference.com/cbb/players/ramel-bradley-1.html         ,2007-08 ,Kentucky               ,SEC       ,SR    ,G   ,30   ,28   ,1052   ,139   ,330   ,0.421 , 58   ,153   ,0.379 , 81   ,177   ,0.458 ,0.509 ,142   ,171   ,0.83  , 17   ,109   ,126   ,101   , 48   ,  6   ,100   , 81   ,478   ,
12249      ,Frank      ,Elegar         ,https://www.sports-reference.com/cbb/players/frank-elegar-1.html          ,2007-08 ,Drexel                 ,CAA       ,SR    ,C   ,31   ,29   , 930   ,146   ,261   ,0.559 ,  0   ,  0   ,      ,146   ,261   ,0.559 ,0.559 ,141   ,214   ,0.659 , 62   ,187   ,249   , 32   , 31   , 59   , 68   , 96   ,433   ,
12257      ,Davon      ,Jefferson      ,https://www.sports-reference.com/cbb/players/davon-jefferson-1.html       ,2007-08 ,Southern California    ,Pac-10    ,FR    ,F   ,29   ,25   , 805   ,138   ,240   ,0.575 ,  4   ,  8   ,0.5   ,134   ,232   ,0.578 ,0.583 , 71   ,102   ,0.696 , 59   ,123   ,182   , 22   , 24   , 28   , 69   , 82   ,351   ,
12250      ,Shan       ,Foster         ,https://www.sports-reference.com/cbb/players/shan-foster-1.html           ,2007-08 ,Vanderbilt             ,SEC       ,SR    ,G   ,34   ,34   ,1147   ,242   ,463   ,0.523 ,134   ,286   ,0.469 ,108   ,177   ,0.61  ,0.667 , 73   , 96   ,0.76  , 39   ,128   ,167   , 56   , 36   ,  8   , 58   , 66   ,691   ,AA-2
201629     ,Othello    ,Hunter         ,https://www.sports-reference.com/cbb/players/othello-hunter-1.html        ,2007-08 ,Ohio State             ,Big Ten   ,SR    ,F   ,37   ,37   ,1009   ,158   ,265   ,0.596 ,  2   ,  8   ,0.25  ,156   ,257   ,0.607 ,0.6   , 48   , 88   ,0.545 , 91   ,149   ,240   , 31   , 22   , 56   , 53   , 89   ,366   ,
12255      ,Jiri       ,Hubalek        ,https://www.sports-reference.com/cbb/players/jiri-hubalek-1.html          ,2007-08 ,Iowa State             ,Big 12    ,SR    ,C   ,32   ,32   , 820   ,140   ,304   ,0.461 , 15   , 43   ,0.349 ,125   ,261   ,0.479 ,0.485 ,103   ,142   ,0.725 , 73   ,161   ,234   , 31   , 20   , 15   , 57   , 97   ,398   ,
12254      ,Kyle       ,Hines          ,https://www.sports-reference.com/cbb/players/kyle-hines-1.html            ,2007-08 ,UNC Greensboro         ,Southern  ,SR    ,F   ,31   ,30   ,1002   ,235   ,423   ,0.556 ,  1   ,  8   ,0.125 ,234   ,415   ,0.564 ,0.557 ,125   ,199   ,0.628 ,122   ,159   ,281   , 43   , 56   , 95   ,103   , 86   ,596   ,
201863     ,Kentrell   ,Gransberry     ,https://www.sports-reference.com/cbb/players/kentrell-gransberry-1.html   ,2007-08 ,South Florida          ,Big East  ,SR    ,C   ,30   ,30   , 953   ,183   ,353   ,0.518 ,  0   ,  0   ,      ,183   ,353   ,0.518 ,0.518 ,113   ,220   ,0.514 ,109   ,216   ,325   , 46   , 18   , 43   , 69   , 85   ,479   ,
12251      ,James      ,Gist           ,https://www.sports-reference.com/cbb/players/james-gist-1.html            ,2007-08 ,Maryland               ,ACC       ,SR    ,F   ,33   ,33   ,1056   ,194   ,391   ,0.496 , 22   , 71   ,0.31  ,172   ,320   ,0.538 ,0.524 ,115   ,156   ,0.737 , 60   ,200   ,260   , 45   , 42   , 77   , 90   ,101   ,525   ,
201814     ,Gary       ,Forbes         ,https://www.sports-reference.com/cbb/players/gary-forbes-1.html           ,2007-08 ,Massachusetts          ,A-10      ,SR    ,F   ,36   ,36   ,1214   ,233   ,572   ,.407  , 57   ,195   ,.292  ,176   ,377   ,.467  ,.457  ,175   ,243   ,.720  , 65   ,205   ,270   ,109   , 41   , 25   ,113   , 87   ,698   ,
12243      ,Jamar      ,Butler         ,https://www.sports-reference.com/cbb/players/jamar-butler-1.html          ,2007-08 ,Ohio State             ,Big Ten   ,SR    ,G   ,37   ,36   ,1341   ,184   ,428   ,0.43  ,104   ,271   ,0.384 , 80   ,157   ,0.51  ,0.551 , 82   , 87   ,0.943 , 13   , 96   ,109   ,219   , 49   ,  1   , 99   , 47   ,554   ,
12278      ,Josh       ,Heytvelt       ,https://www.sports-reference.com/cbb/players/josh-heytvelt-1.html         ,2008-09 ,Gonzaga                ,WCC       ,SR    ,F   ,34   ,34   , 993   ,186   ,342   ,0.544 , 23   , 57   ,0.404 ,163   ,285   ,0.572 ,0.577 ,112   ,156   ,0.718 , 63   ,159   ,222   , 22   , 20   , 30   , 43   , 85   ,507   ,
12284      ,Tyler      ,Smith          ,https://www.sports-reference.com/cbb/players/tyler-smith-1.html           ,2006-07 ,Colorado State         ,MWC       ,JR    ,G   ,28.0 ,21.0 , 803.0 ,107.0 ,260.0 ,0.412 , 35.0 ,103.0 ,0.34  , 72.0 ,157.0 ,0.459 ,0.479 , 50.0 , 74.0 ,0.676 , 25.0 , 68.0 , 93.0 , 61.0 , 36.0 ,  3.0 , 77.0 , 51.0 ,299.0 ,
12283      ,Jerel      ,McNeal         ,https://www.sports-reference.com/cbb/players/jerel-mcneal-1.html          ,2008-09 ,Marquette              ,Big East  ,SR    ,G   ,35   ,35   ,1226   ,236   ,534   ,0.442 , 86   ,216   ,0.398 ,150   ,318   ,0.472 ,0.522 ,135   ,183   ,0.738 , 28   ,131   ,159   ,137   , 71   , 21   ,103   , 87   ,693   ,
12282      ,Jack       ,McClinton      ,https://www.sports-reference.com/cbb/players/jack-mcclinton-1.html        ,2008-09 ,Miami (FL)             ,ACC       ,SR    ,G   ,32   ,31   ,1030   ,200   ,445   ,.449  ,101   ,223   ,.453  , 99   ,222   ,.446  ,.563  ,116   ,131   ,.885  , 18   , 81   , 99   , 91   , 24   ,  1   , 84   , 52   ,617   ,
202399     ,Jeff       ,Adrien         ,https://www.sports-reference.com/cbb/players/jeff-adrien-1.html           ,2008-09 ,Connecticut            ,Big East  ,SR    ,F   ,36   ,36   ,1245   ,190   ,376   ,0.505 ,  0   ,  1   ,0.0   ,190   ,375   ,0.507 ,0.505 ,111   ,186   ,0.597 ,115   ,243   ,358   , 60   , 19   , 42   , 65   , 72   ,491   ,
12275      ,Dionte     ,Christmas      ,https://www.sports-reference.com/cbb/players/dionte-christmas-1.html      ,2008-09 ,Temple                 ,A-10      ,SR    ,G   ,34   ,34   ,1191   ,218   ,527   ,0.414 ,107   ,304   ,0.352 ,111   ,223   ,0.498 ,0.515 ,119   ,158   ,0.753 , 36   ,161   ,197   , 98   , 51   ,  5   , 98   , 85   ,662   ,
12330      ,Sylven     ,Landesberg     ,https://www.sports-reference.com/cbb/players/sylven-landesberg-1.html     ,2009-10 ,Virginia               ,ACC       ,SO    ,G   ,27   ,27   , 868   ,166   ,375   ,0.443 , 23   , 60   ,0.383 ,143   ,315   ,0.454 ,0.473 ,111   ,137   ,0.81  , 37   , 95   ,132   , 77   , 21   ,  8   , 61   , 57   ,466   ,
12329      ,Jerome     ,Jordan         ,https://www.sports-reference.com/cbb/players/jerome-jordan-1.html         ,2009-10 ,Tulsa                  ,CUSA      ,SR    ,C   ,35   ,35   ,1043   ,184   ,335   ,0.549 ,  0   ,  0   ,      ,184   ,335   ,0.549 ,0.549 ,172   ,250   ,0.688 , 84   ,233   ,317   , 44   , 16   , 82   , 79   , 98   ,540   ,
12334      ,Artsiom    ,Parakhouski    ,https://www.sports-reference.com/cbb/players/artsiom-parakhouski-1.html   ,2009-10 ,Radford                ,Big South ,SR    ,C   ,31   ,30   ,1076   ,250   ,430   ,0.581 ,  3   , 12   ,0.25  ,247   ,418   ,0.591 ,0.585 ,159   ,283   ,0.562 ,160   ,254   ,414   , 33   , 19   , 65   , 75   , 69   ,662   ,
12343      ,Mikhail    ,Torrance       ,https://www.sports-reference.com/cbb/players/mikhail-torrance-1.html      ,2009-10 ,Alabama                ,SEC       ,SR    ,G   ,32   ,28   ,1043   ,163   ,347   ,0.47  , 39   ,109   ,0.358 ,124   ,238   ,0.521 ,0.526 ,135   ,156   ,0.865 , 10   ,109   ,119   ,162   , 26   ,  8   , 86   , 49   ,500   ,
12346      ,Jarvis     ,Varnado        ,https://www.sports-reference.com/cbb/players/jarvis-varnado-1.html        ,2009-10 ,Mississippi State      ,SEC       ,SR    ,F   ,36   ,36   ,1141   ,184   ,316   ,0.582 ,  0   ,  0   ,      ,184   ,316   ,0.582 ,0.582 ,128   ,210   ,0.61  ,107   ,262   ,369   , 32   , 24   ,170   , 71   , 88   ,496   ,
12341      ,Jon        ,Scheyer        ,https://www.sports-reference.com/cbb/players/jon-scheyer-1.html           ,2009-10 ,Duke                   ,ACC       ,SR    ,G   ,40   ,40   ,1470   ,212   ,531   ,0.399 ,110   ,287   ,0.383 ,102   ,244   ,0.418 ,0.503 ,194   ,221   ,0.878 , 31   ,113   ,144   ,194   , 65   , 10   , 65   , 54   ,728   ,AA-2
202412     ,Manny      ,Harris         ,https://www.sports-reference.com/cbb/players/manny-harris-1.html          ,2009-10 ,Michigan               ,Big Ten   ,JR    ,G   ,31   ,30   ,1120   ,181   ,430   ,0.421 , 48   ,156   ,0.308 ,133   ,274   ,0.485 ,0.477 ,152   ,190   ,0.8   , 57   ,130   ,187   ,126   , 56   , 11   , 88   , 45   ,562   ,
12317      ,Charles    ,Garcia         ,https://www.sports-reference.com/cbb/players/charles-garcia-1.html        ,2009-10 ,Seattle                ,Ind       ,JR    ,F   ,31   ,23   , 806   ,190   ,401   ,0.474 , 13   , 47   ,0.277 ,177   ,354   ,0.5   ,0.49  ,187   ,304   ,0.615 , 80   ,176   ,256   , 32   , 14   , 24   ,124   ,100   ,580   ,
202395     ,Sherron    ,Collins        ,https://www.sports-reference.com/cbb/players/sherron-collins-1.html       ,2009-10 ,Kansas                 ,Big 12    ,SR    ,G   ,36   ,36   ,1187   ,185   ,434   ,0.426 , 70   ,189   ,0.37  ,115   ,245   ,0.469 ,0.507 ,118   ,138   ,0.855 ,  8   , 67   , 75   ,161   , 39   ,  2   , 85   , 60   ,558   ,AA-1
12428      ,David      ,Lighty         ,https://www.sports-reference.com/cbb/players/david-lighty-1.html          ,2010-11 ,Ohio State             ,Big Ten   ,SR    ,G   ,37   ,36   ,1186   ,153   ,327   ,0.468 , 51   ,119   ,0.429 ,102   ,208   ,0.49  ,0.546 , 89   ,142   ,0.627 , 49   , 99   ,148   ,122   , 55   , 17   , 58   , 72   ,446   ,
12430      ,Demetri    ,McCamey        ,https://www.sports-reference.com/cbb/players/demetri-mccamey-1.html       ,2010-11 ,Illinois               ,Big Ten   ,SR    ,G   ,34   ,31   ,1137   ,166   ,367   ,0.452 , 74   ,164   ,0.451 , 92   ,203   ,0.453 ,0.553 , 92   ,127   ,0.724 , 17   , 98   ,115   ,208   , 35   ,  6   ,100   , 67   ,498   ,
12417      ,Rick       ,Jackson        ,https://www.sports-reference.com/cbb/players/rick-jackson-1.html          ,2010-11 ,Syracuse               ,Big East  ,SR    ,F   ,35   ,35   ,1245   ,193   ,328   ,0.588 ,  0   ,  0   ,      ,193   ,328   ,0.588 ,0.588 , 73   ,137   ,0.533 ,120   ,240   ,360   , 77   , 47   , 86   , 72   , 71   ,459   ,
