"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2011-12,29,MIA,NBA,ECF,BOS,W (4-3),4.0,8.8,2.3,2.5,0.0,0.0,0.5,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,1.0,2.0,0.5,2.0,8.0,10.0,0.0,0.0,2.0,2.0,7.0,9.0,
2011-12,29,MIA,NBA,FIN,OKC,W (4-1),1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-13,30,LAC,NBA,WC1,MEM,L (2-4),5.0,11.8,3.2,1.6,0.0,0.2,0.6,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,2.0,4.0,0.5,4.0,4.0,8.0,0.0,1.0,3.0,2.0,14.0,16.0,
6 Yrs (12 Series),6 Yrs (12 Series),6 Yrs (12 Series),6 Yrs (12 Series),6 Yrs (12 Series),6 Yrs (12 Series),7-5,47.0,10.9,2.7,2.0,0.2,0.1,0.8,47.0,95.0,0.495,0.0,0.0,47.0,95.0,0.495,0.495,34.0,58.0,0.586,35.0,61.0,96.0,11.0,7.0,37.0,23.0,95.0,128.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),1-3,14.0,9.9,3.3,2.3,0.1,0.3,0.4,15.0,33.0,0.455,0.0,0.0,15.0,33.0,0.455,0.455,16.0,22.0,0.727,15.0,17.0,32.0,1.0,4.0,5.0,6.0,28.0,46.0,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),1-1,5.0,16.4,4.6,2.8,0.8,0.2,1.4,8.0,13.0,0.615,0.0,0.0,8.0,13.0,0.615,0.615,7.0,10.0,0.7,5.0,9.0,14.0,4.0,1.0,7.0,4.0,5.0,23.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,6.0,10.8,2.2,1.0,0.3,0.2,1.7,6.0,14.0,0.429,0.0,0.0,6.0,14.0,0.429,0.429,1.0,3.0,0.333,3.0,3.0,6.0,2.0,1.0,10.0,4.0,17.0,13.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),1-0,6.0,12.7,2.3,2.8,0.2,0.2,0.8,6.0,12.0,0.5,0.0,0.0,6.0,12.0,0.5,0.5,2.0,9.0,0.222,8.0,9.0,17.0,1.0,1.0,5.0,3.0,15.0,14.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,5.0,10.4,2.4,2.4,0.6,0.0,1.0,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,6.0,8.0,0.75,2.0,10.0,12.0,3.0,0.0,5.0,3.0,10.0,12.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),1-0,4.0,8.8,2.3,2.5,0.0,0.0,0.5,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,1.0,2.0,0.5,2.0,8.0,10.0,0.0,0.0,2.0,2.0,7.0,9.0,
FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),1-1,7.0,9.3,1.6,0.7,0.0,0.0,0.4,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,1.0,4.0,0.25,0.0,5.0,5.0,0.0,0.0,3.0,1.0,13.0,11.0,
