"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2013-14,27,IND,NBA,EC1,ATL,W (4-3),7,17.9,1.6,3.4,0.1,0.3,1.7,3,10,.300,0,0,3,10,.300,.300,5,8,.625,12,12,24,1,2,12,5,21,11,
2013-14,27,IND,NBA,ECS,WAS,W (4-2),6,12.3,2.8,2.0,0.0,0.5,0.3,7,12,.583,0,0,7,12,.583,.583,3,5,.600,4,8,12,0,3,2,2,12,17,
2013-14,27,IND,NBA,ECF,MIA,L (2-4),6,7.0,1.5,1.5,0.3,0.0,0.3,3,5,.600,0,0,3,5,.600,.600,3,5,.600,6,3,9,2,0,2,3,5,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,29,IND,NBA,EC1,TOR,L (3-4),7,24.6,8.1,5.1,1.1,0.7,0.9,21,42,.500,0,0,21,42,.500,.500,15,25,.600,12,24,36,8,5,6,14,25,57,
2016-17,30,WAS,NBA,ECS,BOS,L (3-4),5,12.6,2.8,2.2,1.2,0.2,1.2,5,9,.556,0,0,5,9,.556,.556,4,11,.364,3,8,11,6,1,6,3,17,14,
2017-18,31,WAS,NBA,EC1,TOR,L (2-4),6,8.7,5.0,1.8,0.2,0.7,0.8,10,14,.714,0,0,10,14,.714,.714,10,11,.909,4,7,11,1,4,5,1,10,30,
8 Yrs (15 Series),8 Yrs (15 Series),8 Yrs (15 Series),8 Yrs (15 Series),8 Yrs (15 Series),8 Yrs (15 Series),9-6,67,11.9,3.2,2.6,0.3,0.3,0.7,77,146,.527,0,0,77,146,.527,.527,62,101,.614,73,98,171,19,19,50,43,150,216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),2-1,7,12.7,5.4,2.9,0.0,0.4,0.6,12,20,.600,0,0,12,20,.600,.600,14,17,.824,9,11,20,0,3,4,3,16,38,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),2-2,25,15.6,4.3,3.4,0.4,0.4,1.1,38,79,.481,0,0,38,79,.481,.481,31,46,.674,35,50,85,11,11,27,22,69,107,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,1,5.0,2.0,1.0,0.0,0.0,0.0,0,0,,0,0,0,0,,,2,4,.500,0,1,1,0,0,0,0,1,2,
ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),2-1,17,11.1,2.4,2.2,0.4,0.2,0.7,16,27,.593,0,0,16,27,.593,.593,8,20,.400,13,25,38,6,4,12,10,33,40,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,
ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),0-2,13,7.8,1.5,1.7,0.2,0.0,0.5,8,15,.533,0,0,8,15,.533,.533,4,9,.444,13,9,22,2,0,7,8,16,20,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),1-0,3,9.0,3.0,1.7,0.0,0.3,0.0,3,5,.600,0,0,3,5,.600,.600,3,5,.600,3,2,5,0,1,0,0,13,9,
