"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2009-10,22,LAL,NBA,FIN,BOS,W (4-3),7,25.0,7.4,5.1,0.0,0.1,1.3,19,42,.452,0,0,19,42,.452,.452,14,20,.700,16,20,36,0,1,9,6,17,52,
2010-11,23,LAL,NBA,WC1,NOH,W (4-2),6,30.8,15.2,10.3,0.7,0.5,1.8,35,63,.556,0,0,35,63,.556,.556,21,27,.778,24,38,62,4,3,11,13,23,91,
2010-11,23,LAL,NBA,WCS,DAL,L (0-4),4,33.5,13.3,8.5,1.0,0.5,0.8,22,42,.524,0,0,22,42,.524,.524,9,9,1.000,12,22,34,4,2,3,7,10,53,
2011-12,24,LAL,NBA,WC1,DEN,W (4-3),7,37.4,16.7,12.3,1.4,0.3,4.0,43,84,.512,0,0,43,84,.512,.512,31,42,.738,30,56,86,10,2,28,8,10,117,
2011-12,24,LAL,NBA,WCS,OKC,L (1-4),5,37.8,16.6,9.4,1.6,0.6,1.8,30,69,.435,0,0,30,69,.435,.435,23,27,.852,16,31,47,8,3,9,8,11,83,
2012-13,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
6 Yrs (14 Series),6 Yrs (14 Series),6 Yrs (14 Series),6 Yrs (14 Series),6 Yrs (14 Series),6 Yrs (14 Series),10-4,74,24.2,9.5,6.7,0.6,0.3,1.5,276,550,.502,0,0,276,550,.502,.502,154,214,.720,182,315,497,48,24,110,78,199,706,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (6 Series),WC1 (6 Series),WC1 (6 Series),WC1 (6 Series),WC1 (6 Series),WC1 (6 Series),4-2,30,25.3,10.8,8.0,0.7,0.3,2.0,126,240,.525,0,0,126,240,.525,.525,73,107,.682,83,157,240,22,8,59,39,70,325,
WCS (4 Series),WCS (4 Series),WCS (4 Series),WCS (4 Series),WCS (4 Series),WCS (4 Series),2-2,20,26.6,10.5,7.3,1.0,0.5,1.2,83,166,.500,0,0,83,166,.500,.500,43,49,.878,51,95,146,20,10,24,20,49,209,
WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),2-0,12,18.9,7.5,4.5,0.3,0.3,1.3,36,69,.522,0,0,36,69,.522,.522,18,29,.621,22,32,54,3,3,15,10,42,90,
FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),2-0,12,22.5,6.8,4.8,0.3,0.3,1.0,31,75,.413,0,0,31,75,.413,.413,20,29,.690,26,31,57,3,3,12,9,38,82,
